Frame                 Size      Luma    C_B     RedPx   Teal    Blue    Gold    BotR    BotC    WhtAnn  
day2_silver_0711.jpg  37634     22.3    21.4    123     185     1       0       4       4       69      
day2_silver_0712.jpg  41564     23.7    22.6    138     309     1       0       4       4       79      
day2_silver_0713.jpg  41411     24.7    23.5    230     303     3       0       4       4       78      
day2_silver_0714.jpg  39451     24.4    23.2    234     305     1       0       4       4       69      
day2_silver_0715.jpg  39451     24.4    23.2    234     305     1       0       4       4       69      
day2_silver_0716.jpg  40966     25.3    24.1    217     305     1       0       3       4       77      
day2_silver_0717.jpg  40950     26.0    24.8    171     303     1       0       4       4       77      
day2_silver_0718.jpg  40974     25.0    23.8    170     305     2       0       4       4       77      
day2_silver_0719.jpg  41422     25.5    24.3    173     305     0       0       4       4       77      
day2_silver_0720.jpg  40992     26.0    24.8    174     303     0       0       4       4       77      
day2_silver_0721.jpg  41115     24.6    23.4    189     305     1       0       4       4       79      
day2_silver_0722.jpg  41206     24.6    23.4    175     307     3       0       3       4       81      
day2_silver_0723.jpg  41153     24.6    23.4    173     306     3       0       4       4       78      
day2_silver_0724.jpg  39916     25.0    23.8    258     398     4       0       2       6       81      
day2_silver_0725.jpg  39718     24.3    23.1    227     332     4       0       2       6       71      
day2_silver_0726.jpg  39773     24.2    23.1    229     319     4       0       2       6       70      
day2_silver_0727.jpg  38527     23.6    22.5    197     279     2       0       2       6       73      
day2_silver_0728.jpg  40024     23.5    22.4    176     238     2       0       2       6       71      
day2_silver_0729.jpg  40047     23.5    22.5    161     237     2       0       4       6       79      
day2_silver_0730.jpg  40153     22.2    21.2    98      174     2       0       7       6       80      
day2_silver_0731.jpg  39952     22.1    21.1    122     171     2       0       6       6       79      
day2_silver_0732.jpg  39969     22.9    21.8    115     201     2       0       5       6       79      
day2_silver_0733.jpg  39856     23.3    22.2    127     208     2       0       3       6       80      
day2_silver_0734.jpg  37975     22.9    21.8    127     212     4       0       2       3       69      
day2_silver_0735.jpg  37922     22.9    21.8    126     212     4       0       2       3       69      
day2_silver_0736.jpg  39949     22.9    21.8    125     212     4       0       2       3       69      
day2_silver_0737.jpg  39411     23.9    22.9    116     208     4       0       2       3       79      
day2_silver_0738.jpg  39927     23.1    21.9    101     200     4       0       2       3       79      
day2_silver_0739.jpg  40176     23.1    21.9    114     204     4       0       2       3       79      
day2_silver_0740.jpg  40711     24.9    23.6    105     188     4       0       2       3       79      
day2_silver_0741.jpg  40828     23.5    22.1    95      190     5       0       2       3       79      
day2_silver_0742.jpg  40956     23.3    22.0    86      193     3       0       2       3       79      
day2_silver_0743.jpg  41375     23.4    22.0    89      191     3       0       2       3       79      
day2_silver_0744.jpg  42042     23.6    22.1    92      192     3       0       2       3       80      
day2_silver_0745.jpg  41997     24.4    22.8    90      193     3       0       1       3       78      
day2_silver_0746.jpg  41983     24.4    22.8    89      193     3       0       1       3       78      
day2_silver_0747.jpg  42038     24.4    22.9    91      193     2       0       1       3       78      
day2_silver_0748.jpg  41750     24.1    22.5    91      192     2       0       2       3       78      
day2_silver_0749.jpg  41921     24.4    22.9    89      194     3       0       2       3       80      
day2_silver_0750.jpg  41963     24.1    22.5    85      193     3       0       2       3       78      
day2_silver_0751.jpg  42273     24.4    22.9    89      195     3       1       2       3       79      
day2_silver_0752.jpg  42936     24.4    22.8    95      192     3       1       2       3       78      
day2_silver_0753.jpg  42546     24.8    23.2    92      192     5       1       2       3       79      
day2_silver_0754.jpg  42109     24.3    22.7    132     207     4       1       3       3       79      
day2_silver_0755.jpg  41969     23.7    22.1    140     209     3       1       3       3       81      
day2_silver_0756.jpg  41299     22.1    20.7    65      131     3       1       5       2       81      
day2_silver_0757.jpg  42460     22.6    21.2    53      139     3       1       7       2       80      
day2_silver_0758.jpg  41946     23.2    21.9    65      138     3       1       7       2       79      
day2_silver_0759.jpg  40387     22.6    21.2    67      137     3       1       7       2       70      
day2_silver_0760.jpg  42114     22.5    21.2    64      137     2       1       7       2       76      
day2_silver_0761.jpg  42067     22.9    21.6    63      135     2       1       8       3       79      
day2_silver_0762.jpg  42108     22.6    21.3    67      137     3       1       8       3       80      
day2_silver_0763.jpg  42325     22.8    21.5    72      137     2       1       7       3       79      
day2_silver_0764.jpg  41970     23.8    22.4    56      130     2       2       7       5       79      
day2_silver_0765.jpg  42155     23.0    21.6    52      130     3       1       7       5       78      
day2_silver_0766.jpg  42124     22.8    21.5    51      131     3       1       7       5       78      
day2_silver_0767.jpg  42397     22.7    21.3    42      117     3       3       7       5       77      
day2_silver_0768.jpg  42158     23.5    22.1    50      131     3       0       6       5       79      
day2_silver_0769.jpg  42531     22.7    21.3    50      119     3       1       6       5       80      
day2_silver_0770.jpg  42096     23.8    22.5    48      131     3       1       6       5       77      
day2_silver_0771.jpg  42138     24.2    22.9    45      129     3       0       6       5       77      
day2_silver_0772.jpg  41764     22.3    20.9    96      145     3       0       5       5       78      
day2_silver_0773.jpg  41452     22.6    21.3    67      135     3       0       4       5       79      
day2_silver_0774.jpg  41494     22.8    21.5    68      133     2       0       3       5       78      
day2_silver_0775.jpg  41552     23.3    22.0    67      133     2       0       3       5       77      
day2_silver_0776.jpg  41747     22.6    21.2    70      135     2       0       3       5       79      
day2_silver_0777.jpg  41839     22.4    21.1    70      134     3       0       3       5       77      
day2_silver_0778.jpg  41969     23.0    21.5    68      120     3       0       3       5       78      
day2_silver_0779.jpg  41932     24.5    23.1    70      120     3       0       3       5       78      
day2_silver_0780.jpg  40069     22.9    21.5    68      120     3       0       3       5       68      
day2_silver_0781.jpg  40005     23.2    22.3    56      129     3       0       4       5       73      
day2_silver_0782.jpg  39543     22.3    21.4    64      135     3       0       4       5       78      
day2_silver_0783.jpg  39739     21.9    20.9    39      132     3       0       6       4       79      
day2_silver_0784.jpg  39724     22.3    21.4    56      137     3       0       7       4       79      
day2_silver_0785.jpg  38091     22.3    21.3    76      185     3       0       4       4       79      
day2_silver_0786.jpg  37897     22.2    21.3    73      185     3       0       4       4       70      
day2_silver_0787.jpg  35817     20.2    19.4    29      10      3       0       6       4       71      
day2_silver_0788.jpg  36084     20.2    19.4    29      10      3       0       6       4       79      
day2_silver_0789.jpg  34154     20.0    19.2    29      10      3       0       6       4       71      
day2_silver_0790.jpg  36051     21.3    20.2    62      59      3       0       12      6       74      
day2_silver_0791.jpg  40166     22.0    21.0    70      52      3       0       7       6       80      
day2_silver_0792.jpg  39564     21.1    20.2    52      26      2       0       10      7       79      
day2_silver_0793.jpg  37311     20.9    20.0    28      30      2       0       13      4       70      
day2_silver_0794.jpg  37250     20.9    20.0    28      30      2       0       13      5       70      
day2_silver_0795.jpg  37209     20.9    20.0    29      30      2       0       13      5       70      
day2_silver_0796.jpg  34821     20.2    19.4    78      0       2       0       23      4       70      
day2_silver_0797.jpg  39217     20.2    19.4    31      45      3       0       6       4       81      
day2_silver_0798.jpg  38826     20.5    19.6    21      63      3       0       10      4       79      
day2_silver_0799.jpg  37028     20.5    19.6    21      63      3       0       10      4       70      
day2_silver_0800.jpg  38550     20.7    19.9    18      63      3       0       10      4       72      
day2_silver_0801.jpg  37344     20.5    19.7    22      63      5       0       10      4       79      
day2_silver_0802.jpg  36082     20.4    19.5    23      64      5       0       13      4       79      
day2_silver_0803.jpg  37672     20.5    19.8    23      69      4       0       8       4       81      
day2_silver_0804.jpg  37800     21.9    21.1    37      92      4       0       4       4       79      
day2_silver_0805.jpg  37792     22.3    21.4    47      102     4       0       8       4       81      
day2_silver_0806.jpg  37745     21.7    20.8    50      105     4       0       8       4       80      
day2_silver_0807.jpg  37722     20.9    20.0    58      106     5       0       7       4       79      
day2_silver_0808.jpg  37857     21.6    20.8    38      103     5       0       4       4       80      
day2_silver_0809.jpg  34815     19.8    18.9    45      0       5       0       14      4       79      
day2_silver_0810.jpg  34180     20.8    19.8    60      0       5       0       22      4       81      
